,z location [m],Polar moment of Inertia J [mm^4],Displacement [m],Rotation [rad],Rotation [deg],Area Moment of Inertia [mm^4]
0,0.0,0.002015095038579789,0.0,-0.0,-0.0,0.0007521325109059433
1,0.122020202020202,0.0019746656695993525,0.0004528369304900593,-0.0016825237708551766,-0.09640151100043805,0.0007379808069555086
2,0.244040404040404,0.0019347807128890643,0.0018083082609349826,-0.0033676394360951443,-0.19295152661006829,0.0007240069430762325
3,0.366060606060606,0.0018954364780828918,0.00406175554582258,-0.005055894017860158,-0.2896813888888275,0.0007102098005916514
4,0.488080808080808,0.0018566292748148027,0.0072083873206795724,-0.006747913975639982,-0.3866269913215152,0.0006965882608253036
5,0.61010101010101,0.0018183554127187635,0.011243277748495055,-0.008444224463805454,-0.4838184230371731,0.0006831412051007261
6,0.732121212121212,0.001780611201428742,0.016161365258097266,-0.01014523889533633,-0.5812793708547372,0.000669867514741456
7,0.854141414141414,0.0017433929505787035,0.021957451265594594,-0.011851291019509125,-0.6790289571991674,0.0006567660710710308
8,0.976161616161616,0.001706696969802617,0.02862619887756575,-0.013562677600464744,-0.7770841854032484,0.000643835755412988
9,1.098181818181818,0.001670519568734447,0.036162131449358766,-0.015279688033906431,-0.8754616366193853,0.0006310754490908641
10,1.22020202020202,0.0016348570570081631,0.04455963092311007,-0.01700261804426969,-0.9741782546096311,0.0006184840334281976
11,1.342222222222222,0.0015997057442577324,0.05381293587818572,-0.01873176661584859,-1.0732511699121772,0.0006060603897485251
12,1.464242424242424,0.0015650619401171198,0.0639161393203314,-0.020467425071099957,-1.1726970740742764,0.0005938033993753841
13,1.586262626262626,0.0015309219542202935,0.07486318626039226,-0.0222098617056199,-1.2725313393012483,0.0005817119436323118
14,1.708282828282828,0.001497282096201221,0.08664787100757522,-0.02395930799447788,-1.3727672281376353,0.0005697849038428459
15,1.83030303030303,0.0014641386756938683,0.09926383463951909,-0.02571594975736415,-1.4734153872674391,0.0005580211613305231
16,1.952323232323232,0.0014314880023322033,0.11270456171317104,-0.027479923749098138,-1.5744836521646415,0.0005464195974188811
17,2.074343434343434,0.0013993263857501929,0.12696337803589333,-0.029251320968142938,-1.6759772366571195,0.0005349790934314575
18,2.196363636363636,0.0013676501355818034,0.1420334460935612,-0.03103019635349792,-1.777899288517668,0.0005236985306917891
19,2.318383838383838,0.0013364555614610032,0.15790776687094168,-0.03281657197277647,-1.8802510721273977,0.0005125767905234135
20,2.44040404040404,0.001305738973021758,0.17457916036394458,-0.034610480160496,-1.9830344401176887,0.0005016127542498679
21,2.562424242424242,0.001275496679898036,0.19204031424519735,-0.03641185628730282,-2.086245689499343,0.0004908053031946897
22,2.684444444444444,0.0012457249917238037,0.21028361931047077,-0.038220991395462284,-2.189901495765824,0.00048015331868141625
23,2.806464646464646,0.0012164202181330274,0.22930164393234126,-0.04003687469965629,-2.293943945184411,0.00046965568203358486
24,2.928484848484848,0.0011875786687596751,0.24908579805361217,-0.04186340097485604,-2.398596191923107,0.00045931127457473286
25,3.05050505050505,0.0011591966532377134,0.2696302971378729,-0.04367710918978105,-2.502514017906517,0.0004491189776283974
26,3.172525252525252,0.00113127048120111,0.29093416242186,-0.04547755649364427,-2.6056720496535872,0.000439077672518116
27,3.294545454545454,0.0011037964622838308,0.3129925746116197,-0.047287843602804414,-2.709393860715402,0.00042918624056742597
28,3.416565656565656,0.0010767709061198438,0.33579781777014656,-0.04910415361932634,-2.813460758949445,0.00041944356309986456
29,3.538585858585858,0.0010501901223431158,0.35934295121054916,-0.05092748818585418,-2.917930134251806,0.0004098485214389692
30,3.66060606060606,0.0010240504205876137,0.38362056464963484,-0.05275752169107079,-3.02278333046825,0.0004003999969082769
31,3.782626262626262,0.000998348110487305,0.4086232225084308,-0.05459424218933477,-3.1280196631639416,0.0003910968708313254
32,3.904646464646464,0.0009730795016761557,0.43434330790744086,-0.05643750946306523,-3.2336310984632823,0.00038193802453165184
33,4.026666666666666,0.0009482409037881334,0.4607730765929624,-0.058287171926404216,-3.339608951136378,0.00037292233933279345
34,4.148686868686868,0.0009238286264572059,0.48790463618801083,-0.060143040499614955,-3.445942387712319,0.00036404869655828773
35,4.27070707070707,0.0008998389793173399,0.5157299454016884,-0.06200490291719312,-3.552619246273572,0.00035531597753167196
36,4.392727272727272,0.0008762682720025012,0.5442408193055265,-0.06387252795270791,-3.65962627852154,0.0003467230635764833
37,4.514747474747474,0.0008531128141466581,0.5734289211373277,-0.06574567335023877,-3.766949604214413,0.0003382688360162591
38,4.636767676767676,0.0008303689153837771,0.6032857649178086,-0.06762409477553605,-3.8745752240308957,0.0003299521761745369
39,4.758787878787878,0.0008080328853478258,0.633802710413843,-0.0695075483052159,-3.9824891621905687,0.00032177196537485405
40,4.88080808080808,0.0007861010336727703,0.6649709641997248,-0.07139579658809951,-4.090677819472625,0.0003137270849407474
41,5.002828282828282,0.000764569669992579,0.6967815774249929,-0.07328860806482608,-4.199127928502982,0.0003058164161957548
42,5.124848484848484,0.0007434351039412176,0.7292254425073319,-0.07518575456303739,-4.307826415968513,0.00029803884046341326
43,5.2468686868686865,0.0007226936451526538,0.7622932922258463,-0.07708700314089996,-4.416759935285288,0.0002903932390672603
44,5.368888888888888,0.0007023416032608548,0.7959756990380363,-0.07899211119785572,-4.525914586465222,0.00028287849333083313
45,5.49090909090909,0.0006823752878997867,0.8302630712058467,-0.0809008133579304,-4.635275164585005,0.0002754934845776689
46,5.612929292929292,0.0006627910087034183,0.8651456545025991,-0.08281281025869944,-4.744824517441165,0.0002682370941313055
47,5.734949494949494,0.0006435850753057147,0.9006135249850477,-0.08472775655525229,-4.854542858227851,0.0002611082033152796
48,5.856969696969696,0.0006247537973406445,0.9366565982617892,-0.08664525147254748,-4.964407224226652,0.00025410569345312903
49,5.978989898989898,0.0006062934844421734,0.9732645987219677,-0.08856482971534561,-5.074390955984124,0.0002472284458683906
50,6.1010101010101,0.0005882004462442687,1.0104271142055967,-0.09048595625738394,-5.184463398753482,0.00024047534188460196
51,6.223030303030302,0.000570470992380899,1.048133539067522,-0.09240802725658828,-5.294589954932384,0.00023384526282530066
52,6.345050505050504,0.0005531014324860294,1.0863731011238202,-0.09433036839454981,-5.404731988921955,0.00022733709001402348
53,6.467070707070706,0.0005360880761936281,1.1251348567690975,-0.09625224532503837,-5.5148474257825075,0.00022094970477430826
54,6.589090909090908,0.0005194272331376615,1.1644076906048098,-0.09817287204290073,-5.624891230736084,0.00021468198842969181
55,6.71111111111111,0.0005031152129520967,1.204180315785628,-0.10009142136282165,-5.734816009555247,0.00020853282230371187
56,6.833131313131312,0.0004871483252709013,1.244441273475794,-0.102007036713665,-5.8445726843290435,0.0002025010877199056
57,6.955151515151514,0.0004715228797280416,1.285178937866436,-0.10391884469648761,-5.954111212984198,0.00019658566600181022
58,7.077171717171716,0.00045623518595748545,1.3263815079746417,-0.10582595870936852,-6.063380796972533,0.00019078543847296335
59,7.199191919191918,0.0004412815535931991,1.368037018096207,-0.10772748862310992,-6.17233043564779,0.00018509928645690197
60,7.32121212121212,0.0004266582922691502,1.410133336276563,-0.10962252589369316,-6.280908073272201,0.00017952609127716367
61,7.443232323232322,0.0004123617116193053,1.452658162912966,-0.11151014445194829,-6.389060649990789,0.00017406473425728565
62,7.565252525252524,0.00039838812127763155,1.495599036862574,-0.11338937649748895,-6.496732714926006,0.00016871409672080512
63,7.687272727272726,0.00038473383087809647,1.538943333404859,-0.11525919086752673,-6.603865186802083,0.00016347305999125982
64,7.809292929292928,0.0003713951500546664,1.5826782777308448,-0.11711846294816682,-6.710393629989268,0.00015834050539218647
65,7.93131313131313,0.00035836838844130887,1.6267909336085458,-0.11896594233522392,-6.8162464016050555,0.0001533153142471229
66,8.053333333333333,0.0003456498556719909,1.6712682193297492,-0.12080022313995133,-6.921342950157796,0.0001483963678796062
