,z location [m],Polar moment of Inertia J [mm^4],Displacement [m],Rotation [rad],Rotation [deg],Area Moment of Inertia [mm^4]
0,0.0,0.002015095038579789,0.0,0.0,0.0,0.0007521325109059433
1,0.122020202020202,0.0019746656695993525,-0.00048297145879008644,0.0010377953180841157,0.059461291724656626,0.0007379808069555086
2,0.244040404040404,0.0019347807128890643,-0.0019294040660787464,0.002076534734952257,0.11897667632508137,0.0007240069430762325
3,0.366060606060606,0.0018954364780828918,-0.004335504842787968,0.003116547338328434,0.17856500913894954,0.0007102098005916514
4,0.488080808080808,0.0018566292748148027,-0.0076973871587656785,0.004158212163295692,0.23824800727680703,0.0006965882608253036
5,0.61010101010101,0.0018183554127187635,-0.01201107082322388,0.005201842978778221,0.2980436483737523,0.0006831412051007261
6,0.732121212121212,0.001780611201428742,-0.017272482224587084,0.006247681607212289,0.3579657878347751,0.000669867514741456
7,0.854141414141414,0.0017433929505787035,-0.02347745473549466,0.007295918335667905,0.41802532830588285,0.0006567660710710308
8,0.976161616161616,0.001706696969802617,-0.03062172923946747,0.008346719081277015,0.47823177613848494,0.000643835755412988
9,1.098181818181818,0.001670519568734447,-0.03870095465198498,0.009400244230785457,0.5385943208162077,0.0006310754490908641
10,1.22020202020202,0.0016348570570081631,-0.04771068832547807,0.010456657333300451,0.599122333012638,0.0006184840334281976
11,1.342222222222222,0.0015997057442577324,-0.057646396300842714,0.011516123106633807,0.6598252503632033,0.0006060603897485251
12,1.464242424242424,0.0015650619401171198,-0.06850345341591237,0.012578800435638922,0.7207121762994315,0.0005938033993753841
13,1.586262626262626,0.0015309219542202935,-0.08027714330503023,0.013644832386366015,0.7817913079021921,0.0005817119436323118
14,1.708282828282828,0.001497282096201221,-0.09296265841793916,0.014714338265911927,0.8430694809645999,0.0005697849038428459
15,1.83030303030303,0.0014641386756938683,-0.10655509994101513,0.015787405804945438,0.9045517220837097,0.0005580211613305231
16,1.952323232323232,0.0014314880023322033,-0.12104947808388489,0.01686409152019571,0.9662412694295747,0.0005464195974188811
17,2.074343434343434,0.0013993263857501929,-0.13644071177351577,0.01794442170580972,1.0281396295458423,0.0005349790934314575
18,2.196363636363636,0.0013676501355818034,-0.152723630479166,0.01902839560681517,1.0902467591757863,0.0005236985306917891
19,2.318383838383838,0.0013364555614610032,-0.16989296964105616,0.020116001128959497,1.1525619653697785,0.0005125767905234135
20,2.44040404040404,0.001305738973021758,-0.18794338743104577,0.021207190805551626,1.2150825284867526,0.0005016127542498679
21,2.562424242424242,0.001275496679898036,-0.20686941328296113,0.02230200655203873,1.2778108501049283,0.0004908053031946897
22,2.684444444444444,0.0012457249917238037,-0.22666560946911957,0.02340014174236515,1.3407293618454277,0.00048015331868141625
23,2.806464646464646,0.0012164202181330274,-0.24732609353910814,0.024502606627781674,1.4038959468411683,0.00046965568203358486
24,2.928484848484848,0.0011875786687596751,-0.2688458709122326,0.02560552365271971,1.4670884375232427,0.00045931127457473286
25,3.05050505050505,0.0011591966532377134,-0.2912168674264054,0.0267323832175544,1.531652734692219,0.0004491189776283974
26,3.172525252525252,0.00113127048120111,-0.31442592591150575,0.02788366128972182,1.59761610927337,0.000439077672518116
27,3.294545454545454,0.0011037964622838308,-0.3384634458908363,0.029036281420019874,1.6636563781212677,0.00042918624056742597
28,3.416565656565656,0.0010767709061198438,-0.3633224412435817,0.030194061191710562,1.729992272644764,0.00041944356309986456
29,3.538585858585858,0.0010501901223431158,-0.3889948589518,0.03135596327151762,1.796564358025181,0.0004098485214389692
30,3.66060606060606,0.0010240504205876137,-0.4154728226334326,0.03252222943301231,1.8633864868677499,0.0004003999969082769
31,3.782626262626262,0.000998348110487305,-0.44274818389133164,0.0336927317840364,1.9304513314915706,0.0003910968708313254
32,3.904646464646464,0.0009730795016761557,-0.4708126747544676,0.03486741276177915,1.9977555937905307,0.00038193802453165184
33,4.026666666666666,0.0009482409037881334,-0.4996578498322194,0.036046167543715514,2.0652932678763483,0.00037292233933279345
34,4.148686868686868,0.0009238286264572059,-0.5292751037394541,0.03722887795334055,2.1330575827340517,0.00036404869655828773
35,4.27070707070707,0.0008998389793173399,-0.5596556684432104,0.03841540807585859,2.201040751019476,0.00035531597753167196
36,4.392727272727272,0.0008762682720025012,-0.5907906045385096,0.03960561040140713,2.269234321040063,0.0003467230635764833
37,4.514747474747474,0.0008531128141466581,-0.6226708063252895,0.04079933118377982,2.3376294837870724,0.0003382688360162591
38,4.636767676767676,0.0008303689153837771,-0.6552869955771573,0.04199641344035073,2.4062172448185826,0.0003299521761745369
39,4.758787878787878,0.0008080328853478258,-0.6886297234362723,0.043196703145496534,2.474988779116439,0.00032177196537485405
40,4.88080808080808,0.0007861010336727703,-0.7226893656990836,0.04440004860239155,2.5439353950927655,0.0003137270849407474
41,5.002828282828282,0.000764569669992579,-0.7574561215891112,0.045606302012326745,2.613048624505316,0.0003058164161957548
42,5.124848484848484,0.0007434351039412176,-0.7929200134318717,0.04681531733665795,2.6823200999561343,0.00029803884046341326
43,5.2468686868686865,0.0007226936451526538,-0.8290708838180505,0.04802694759546659,2.751741400116213,0.0002903932390672603
44,5.368888888888888,0.0007023416032608548,-0.8658983927420466,0.04924103735008407,2.8213036190058682,0.00028287849333083313
45,5.49090909090909,0.0006823752878997867,-0.903392017768399,0.05045741743128769,2.890997063942616,0.0002754934845776689
46,5.612929292929292,0.0006627910087034183,-0.9415410489948701,0.051675896937530955,2.9608107970735396,0.0002682370941313055
